22,48000.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,47600.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,47200.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,46800.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,46400.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,46000.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,45600.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,45200.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,44800.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,44400.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,44000.000000,-6400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
17,1200.000000,-4000.000000,400.000000,0.400000,0.400000,0.400000,0.000000,0.000000,0.000000,0,0
22,800.000000,-4800.000000,10000.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,1
22,4400.000000,-4800.000000,10000.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,1
22,8800.000000,-4800.000000,10000.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,1
22,14000.000000,-4800.000000,10000.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,1
22,19200.000000,-4800.000000,10000.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,1
22,22400.000000,-4800.000000,10000.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,1
