17,-3200.000000,-2400.000000,0.000000,0.400000,0.400000,0.400000,0.000000,0.000000,0.000000,0,0
22,400.000000,-800.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,400.000000,-1200.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,400.000000,-1600.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,400.000000,-2000.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,400.000000,-2400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,4800.000000,-2400.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,4800.000000,-2000.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,4800.000000,-1600.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,4800.000000,-1200.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,4800.000000,-800.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,0
22,10400.000000,-1600.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,1
22,12400.000000,-1600.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,1
22,15200.000000,-1600.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,2
22,16800.000000,-1600.000000,0.000000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0,2
